gen;best;avg;worst
1248;8203;8342;11376
1249;8203;8308;11902
1250;8203;8361;11655
1251;8203;8379;10773
1252;8203;8365;11167
1253;8203;8331;10763
1254;8203;8339;10832
1255;8203;8352;10832
1256;8203;8346;11223
1257;8203;8361;11525
1258;8203;8291;10771
1259;8203;8296;11695
1260;8203;8398;13526
1261;8203;8399;11873
1262;8203;8358;11058
1263;8203;8325;11642
1264;8203;8392;11135
1265;8203;8332;11408
1266;8203;8322;11924
1267;8203;8341;11129
1268;8203;8399;11343
1269;8203;8326;11045
1270;8203;8351;11383
1271;8203;8355;11303
1272;8203;8332;10800
1273;8203;8308;10655
1274;8203;8340;11473
1275;8203;8339;11156
1276;8203;8347;11539
1277;8203;8397;11263
1278;8203;8357;12364
1279;8203;8386;12747
1280;8203;8338;13393
1281;8203;8315;11888
1282;8203;8331;11086
1283;8203;8370;12028
1284;8203;8321;10656
1285;8203;8307;10895
1286;8203;8339;11295
1287;8203;8354;11354
1288;8203;8336;11790
1289;8203;8381;11397
1290;8203;8340;11607
1291;8203;8318;11875
1292;8203;8330;11110
1293;8203;8330;11425
1294;8203;8332;12287
1295;8203;8409;12661
1296;8203;8380;12226
1297;8203;8346;13944
1298;8203;8283;10377
1299;8203;8319;12127
1300;8203;8332;10494
1301;8203;8341;12359
1302;8203;8350;11695
1303;8203;8402;12370
1304;8203;8336;10587
1305;8203;8317;10658
1306;8203;8346;10359
1307;8203;8354;10837
1308;8203;8387;11931
1309;8203;8342;10580
1310;8203;8348;11498
1311;8203;8309;10532
1312;8203;8311;11481
1313;8203;8286;10711
1314;8203;8345;11246
1315;8203;8383;12473
1316;8203;8371;12558
1317;8203;8384;12064
1318;8203;8418;11262
1319;8203;8389;11253
1320;8203;8381;10492
1321;8203;8367;10638
1322;8203;8382;12090
1323;8203;8349;10789
1324;8203;8355;11543
1325;8203;8332;10765
1326;8203;8334;11565
1327;8203;8353;12376
1328;8203;8341;11990
1329;8203;8366;11928
1330;8203;8348;11379
1331;8203;8323;11408
1332;8203;8351;11699
1333;8203;8320;11401
1334;8203;8287;11388
1335;8203;8305;10909
1336;8203;8287;10932
1337;8203;8326;11066
1338;8203;8320;11819
1339;8203;8313;10590
1340;8203;8331;11602
1341;8203;8311;11310
1342;8203;8347;10661
1343;8203;8348;13131
1344;8203;8351;12445
1345;8203;8389;12454
1346;8203;8409;11492
1347;8203;8381;11474
1348;8203;8334;11154
1349;8203;8314;11274
1350;8203;8357;10716
1351;8203;8349;10940
1352;8203;8343;11782
1353;8203;8343;10962
1354;8203;8321;11146
1355;8203;8319;10908
1356;8203;8323;12206
1357;8203;8315;10878
1358;8203;8347;11128
1359;8203;8374;11829
1360;8203;8348;11358
1361;8203;8305;10638
1362;8203;8392;11224
1363;8203;8413;11543
1364;8203;8342;10955
1365;8203;8340;11397
1366;8203;8350;12095
1367;8203;8335;10796
1368;8203;8309;10922
1369;8203;8319;11212
1370;8203;8299;10372
1371;8203;8305;10027
1372;8203;8398;11519
1373;8203;8341;10838
1374;8203;8342;10894
1375;8203;8336;11753
1376;8203;8395;11030
1377;8203;8403;12254
1378;8203;8361;10970
1379;8203;8332;11106
1380;8203;8367;12955
1381;8203;8316;10932
1382;8203;8303;10799
1383;8203;8310;10530
1384;8203;8335;12282
1385;8203;8360;10804
1386;8203;8412;12143
1387;8203;8355;12411
1388;8203;8321;11965
1389;8203;8335;12017
1390;8203;8361;12632
1391;8203;8362;11237
1392;8203;8335;10468
1393;8203;8367;11921
1394;8203;8369;11788
1395;8203;8367;10980
1396;8203;8391;12357
1397;8203;8346;10980
1398;8203;8352;11131
1399;8203;8349;10797
1400;8203;8348;11458
1401;8203;8339;12343
1402;8203;8307;11996
1403;8203;8298;11193
1404;8203;8298;10622
1405;8203;8372;10982
1406;8203;8370;11674
1407;8203;8385;11530
1408;8203;8369;11696
1409;8203;8305;10921
1410;8203;8328;10809
1411;8203;8365;11950
1412;8203;8330;10108
1413;8203;8350;10716
1414;8203;8358;11401
1415;8203;8385;11396
1416;8203;8328;11952
1417;8203;8386;10842
1418;8203;8385;11449
1419;8203;8329;11438
1420;8203;8361;11242
1421;8203;8377;11125
1422;8203;8383;12758
1423;8203;8361;10613
1424;8203;8327;10812
1425;8203;8348;10980
1426;8203;8323;11345
1427;8203;8331;10872
1428;8203;8337;10922
1429;8203;8360;11991
1430;8203;8365;11394
1431;8203;8368;11533
1432;8203;8412;12795
1433;8203;8430;13283
1434;8203;8374;12545
1435;8203;8344;11287
1436;8203;8321;10784
1437;8203;8357;12013
1438;8203;8343;10685
1439;8203;8319;10748
1440;8203;8296;10828
1441;8203;8299;10827
1442;8203;8357;11483
1443;8203;8352;12204
1444;8203;8375;11302
1445;8203;8388;11156
1446;8203;8383;12528
1447;8203;8332;11077
1448;8203;8350;12776
1449;8203;8332;11899
1450;8203;8374;12307
1451;8203;8332;12266
1452;8203;8333;10778
1453;8203;8334;10950
1454;8203;8352;12141
1455;8203;8325;10980
1456;8203;8342;10491
1457;8203;8391;12065
1458;8203;8303;12258
1459;8203;8319;11134
1460;8203;8335;11929
1461;8203;8317;10716
1462;8203;8319;10631
1463;8203;8339;11722
1464;8203;8303;11354
1465;8203;8347;11926
1466;8203;8339;11667
1467;8203;8384;11039
1468;8203;8342;11945
1469;8203;8354;11088
1470;8203;8368;11077
1471;8203;8366;11252
1472;8203;8404;12563
1473;8203;8347;10830
1474;8203;8352;11144
1475;8203;8353;11872
1476;8203;8394;11438
1477;8203;8393;13353
1478;8203;8406;11685
1479;8203;8356;11159
1480;8203;8364;11553
1481;8203;8354;11159
1482;8203;8342;11750
1483;8203;8317;11840
1484;8203;8308;11255
1485;8203;8367;10980
1486;8203;8328;11283
1487;8203;8384;11179
1488;8203;8425;12006
1489;8203;8441;11448
1490;8203;8358;11113
1491;8203;8413;11074
1492;8203;8397;12958
1493;8203;8390;12758
1494;8203;8376;11174
1495;8203;8378;11405
1496;8203;8376;11122
1497;8203;8368;11344
1498;8203;8397;11544
1499;8203;8380;11113
1500;8203;8406;12687
1501;8203;8449;12061
1502;8160;8362;11548
1503;8160;8348;11552
1504;8160;8365;11958
1505;8160;8374;11731
1506;8160;8331;11151
1507;8160;8315;10730
1508;8160;8314;11255
1509;8160;8409;12700
1510;8160;8379;11155
1511;8160;8432;11898
1512;8160;8396;11269
1513;8160;8376;11450
1514;8064;8459;11941
1515;8064;8391;11283
1516;8064;8382;12211
1517;8064;8400;11220
1518;8064;8374;11735
1519;8064;8357;12012
1520;8064;8310;11670
1521;8064;8289;11335
1522;8064;8269;11250
1523;8064;8326;12078
1524;8064;8224;10959
1525;8064;8280;13058
1526;8064;8258;10519
1527;8064;8233;11146
1528;8064;8224;11420
1529;8064;8216;11242
1530;8064;8204;12227
1531;8064;8181;11646
1532;8064;8200;12102
1533;8064;8215;10308
1534;8064;8239;11834
1535;8064;8198;11019
1536;8064;8236;11163
1537;8064;8210;12233
1538;8064;8172;10548
1539;8064;8200;10424
1540;8064;8227;11251
1541;8064;8299;13055
1542;8064;8227;12274
1543;8064;8232;11438
1544;8064;8209;11257
1545;8064;8191;10483
1546;8064;8189;10148
1547;8064;8196;10878
1548;8064;8254;11249
1549;8064;8203;10163
1550;8064;8231;12196
1551;8064;8173;10660
1552;8064;8186;10548
1553;8064;8193;10783
1554;8064;8160;11243
1555;8064;8167;11107
1556;8064;8158;10783
1557;8064;8189;10675
1558;8064;8208;10287
1559;8064;8206;11610
1560;8064;8233;12258
1561;8064;8181;10473
1562;8064;8261;11058
1563;8064;8219;11632
1564;8064;8227;12134
1565;8064;8176;10946
1566;8064;8220;11911
1567;8064;8214;10981
1568;8064;8160;10611
1569;8064;8206;10807
1570;8064;8214;11361
1571;8064;8181;11635
1572;8064;8227;11400
1573;8064;8255;11897
1574;8064;8349;11866
1575;8064;8291;11619
1576;8064;8229;14097
1577;8064;8205;13204
1578;8064;8194;10704
1579;8064;8205;10974
1580;8064;8200;10974
1581;8064;8185;11278
1582;8064;8223;11307
1583;8064;8232;11319
1584;8064;8219;11603
1585;8064;8216;11327
1586;8064;8228;11482
1587;8064;8242;11328
1588;8064;8274;11006
1589;8064;8227;10352
1590;8064;8201;10482
1591;8064;8248;11201
1592;8064;8201;10713
1593;8064;8211;12001
1594;8064;8194;10754
1595;8064;8225;11006
1596;8064;8256;12139
1597;8064;8259;12451
1598;8064;8258;11815
1599;8064;8190;11138
1600;8064;8229;12325
1601;8064;8214;10481
1602;8064;8227;11994
1603;8064;8215;11683
1604;8064;8234;10899
1605;8064;8218;10709
1606;8064;8215;11741
1607;8064;8177;10783
1608;8064;8189;10261
1609;8064;8183;10931
1610;8064;8195;10229
1611;8064;8184;11242
1612;8064;8215;12709
1613;8064;8190;11169
1614;8064;8212;11954
1615;8064;8173;10117
1616;8064;8181;11053
1617;8064;8238;12893
1618;8064;8184;11549
1619;8064;8162;10534
1620;8064;8176;10921
1621;8064;8172;10938
1622;8064;8193;10458
1623;8064;8159;9860
1624;8064;8153;10841
1625;8064;8164;10364
1626;8064;8146;10660
1627;8064;8179;10897
1628;8064;8177;10758
1629;8064;8187;10901
1630;8064;8180;10728
1631;8064;8263;12226
1632;8064;8231;11806
1633;8064;8262;10887
1634;8064;8270;11517
1635;8064;8221;11194
1636;8064;8194;10741
1637;8064;8191;11491
1638;8064;8291;13138
1639;8064;8269;10696
1640;8064;8214;11000
1641;8064;8199;10974
1642;8064;8203;10577
1643;8064;8187;11097
1644;8064;8186;11133
1645;8064;8161;10179
1646;8064;8241;11556
1647;8064;8266;11556
1648;8064;8234;12323
1649;8064;8240;11303
1650;8064;8183;10574
1651;8064;8241;11551
1652;8064;8234;11120
1653;8064;8204;10597
1654;8064;8168;10493
1655;8064;8167;11243
1656;8064;8209;10615
1657;8064;8262;12782
1658;8064;8282;11472
1659;8064;8191;11068
1660;8064;8182;10783
1661;8064;8161;10326
1662;8064;8234;11370
1663;8064;8214;10469
1664;8064;8203;11522
1665;8064;8164;10598
1666;8064;8216;11620
1667;8064;8200;11164
1668;8064;8254;11830
1669;8064;8373;12168
1670;8064;8281;12312
1671;8064;8240;10897
1672;8064;8214;11165
1673;8064;8197;12006
1674;8064;8177;10822
1675;8064;8224;10677
1676;8064;8248;10572
1677;8064;8223;10769
1678;8064;8239;12595
1679;8064;8218;10585
1680;8064;8234;12851
1681;8064;8208;11164
1682;8064;8263;11407
1683;8064;8241;11582
1684;8064;8160;10977
1685;8064;8168;10861
1686;8064;8181;11688
1687;8064;8153;10186
1688;8064;8197;12328
1689;8064;8240;11540
1690;8064;8215;10728
1691;8064;8238;11384
1692;8064;8261;11549
1693;8064;8277;12010
1694;8064;8263;10979
1695;8064;8206;10926
1696;8064;8192;12131
1697;8064;8191;10769
1698;8064;8201;11055
1699;8064;8201;10520
1700;8064;8255;11268
1701;8064;8287;10974
1702;8064;8293;11463
1703;8064;8194;10480
1704;8064;8222;11403
1705;8064;8269;12474
1706;8064;8260;11919
1707;8064;8258;12061
1708;8064;8286;12601
1709;8064;8236;13189
1710;8064;8254;12694
1711;8064;8274;11696
1712;8064;8283;11101
1713;8064;8190;11024
1714;8064;8228;11677
1715;8064;8211;10899
1716;8064;8271;11711
1717;8064;8239;12089
1718;8064;8206;12337
1719;8064;8209;11675
1720;8064;8211;10697
1721;8064;8211;10572
1722;8064;8178;10983
1723;8064;8229;11581
1724;8064;8280;11644
1725;8064;8208;10980
1726;8064;8194;12005
1727;8064;8231;10503
1728;8064;8204;10532
1729;8064;8294;11629
1730;8064;8204;10373
1731;8064;8203;11902
1732;8064;8205;10469
1733;8064;8180;11421
1734;8064;8218;10675
1735;8064;8242;11592
1736;8064;8251;11823
1737;8064;8258;11940
1738;8064;8173;10351
1739;8064;8225;12474
1740;8064;8233;10944
1741;8064;8179;10376
1742;8064;8299;11513
1743;8064;8227;11050
1744;8064;8225;10835
1745;8064;8243;12844
1746;8064;8268;11236
1747;8064;8264;10984
1748;8064;8198;11991
1749;8064;8196;10577
1750;8064;8189;10285
1751;8064;8259;11922
1752;8064;8308;13120
1753;8064;8303;12116
1754;8064;8224;12894
1755;8064;8201;12016
1756;8064;8203;11517
1757;8064;8211;10790
1758;8064;8195;12998
1759;8064;8159;10658
1760;8064;8203;11363
1761;8064;8189;11870
1762;8064;8151;9652
1763;8064;8187;10294
1764;8064;8218;10938
1765;8064;8211;10938
1766;8064;8212;11087
1767;8064;8245;11493
1768;8064;8234;11785
1769;8064;8246;10949
1770;8064;8251;11685
1771;8064;8250;12462
1772;8064;8221;10887
1773;8064;8196;11393
1774;8064;8173;11210
1775;8064;8160;11014
1776;8064;8167;11271
1777;8064;8191;12022
1778;8064;8232;10678
1779;8064;8241;11060
1780;8064;8230;11408
1781;8064;8223;11539
1782;8064;8218;10732
1783;8064;8263;11317
1784;8064;8257;11301
1785;8064;8240;10875
1786;8064;8266;11069
1787;8064;8230;11457
1788;8064;8241;12472
1789;8064;8282;12399
1790;8064;8232;12908
1791;8064;8233;10572
1792;8064;8224;10940
1793;8064;8231;11416
1794;8064;8182;11563
1795;8064;8240;11130
1796;8064;8249;10611
1797;8064;8201;11124
1798;8064;8195;10783
1799;8064;8173;12671
1800;8064;8206;11890
1801;8064;8169;10769
1802;8064;8171;10497
1803;8064;8156;10772
1804;8064;8150;10582
1805;8064;8182;11622
1806;8064;8211;10855
1807;8064;8181;10769
1808;8064;8237;11350
1809;8064;8225;11900
1810;8064;8266;11307
1811;8064;8200;13003
1812;8064;8211;11254
1813;8064;8193;11631
1814;8064;8190;10841
1815;8064;8184;11624
1816;8064;8199;11290
1817;8064;8193;12248
1818;8064;8213;10577
1819;8064;8169;10974
1820;8064;8194;10355
1821;8064;8212;11900
1822;8064;8271;11447
1823;8064;8279;11884
1824;8064;8201;11132
1825;8064;8269;10810
1826;8064;8303;12150
1827;8064;8289;11918
1828;8064;8213;11473
1829;8064;8208;11655
1830;8064;8187;10538
1831;8064;8181;10664
1832;8064;8203;11308
1833;8064;8200;11851
1834;8064;8235;10819
1835;8064;8271;13025
1836;8064;8207;10973
1837;8064;8219;11232
1838;8064;8237;11006
1839;8064;8203;11411
1840;8064;8256;11195
1841;8064;8173;11312
1842;8064;8197;11659
1843;8064;8175;11315
1844;8064;8159;11225
1845;8064;8140;10375
1846;8064;8199;11296
1847;8064;8184;11387
1848;8064;8261;11934
1849;8064;8181;10675
1850;8064;8135;10458
1851;8064;8148;11700
1852;8064;8194;12807
1853;8064;8195;10938
1854;8064;8151;11874
1855;8064;8179;10877
1856;8064;8234;12076
1857;8064;8201;10598
1858;8064;8231;12128
1859;8064;8234;11663
1860;8064;8277;12273
1861;8064;8181;11197
1862;8064;8236;12691
1863;8064;8203;10930
1864;8064;8202;10426
1865;8064;8192;10526
1866;8064;8164;10733
1867;8064;8232;10585
1868;8064;8293;11742
1869;8064;8229;11530
1870;8064;8246;12029
1871;8064;8311;12029
1872;8064;8227;12933
1873;8064;8220;11289
1874;8064;8223;12098
1875;8064;8214;11967
1876;8064;8203;11247
1877;8064;8211;10872
1878;8064;8185;12137
1879;8064;8203;10660
1880;8064;8169;11093
1881;8064;8240;11528
1882;8064;8219;11155
1883;8064;8223;10571
1884;8064;8209;10974
1885;8064;8176;10677
1886;8064;8153;10085
1887;8064;8202;11060
1888;8064;8219;10769
1889;8064;8235;10974
1890;8064;8235;12099
1891;8064;8194;10518
1892;8064;8193;10326
1893;8064;8149;10467
1894;8064;8186;10829
1895;8064;8200;10938
1896;8064;8214;10705
1897;8064;8237;10919
1898;8064;8175;10578
1899;8064;8226;10567
1900;8064;8192;10861
1901;8064;8229;10907
1902;8064;8253;11117
1903;8064;8231;10938
1904;8064;8203;11188
1905;8064;8180;11053
1906;8064;8209;10719
1907;8064;8245;10886
1908;8064;8233;11645
1909;8064;8235;11904
1910;8064;8208;10769
1911;8064;8207;10577
1912;8064;8167;10531
1913;8064;8253;12920
1914;8064;8187;11423
1915;8064;8216;13024
1916;8064;8161;11013
1917;8064;8190;11193
1918;8064;8179;10388
1919;8064;8204;11102
1920;8064;8183;12393
1921;8064;8210;10676
1922;8064;8246;11286
1923;8064;8214;11720
1924;8064;8217;10783
1925;8064;8162;12348
1926;8064;8193;10465
1927;8064;8204;10569
1928;8064;8182;9960
1929;8064;8165;10406
1930;8064;8184;11228
1931;8064;8160;11057
1932;8064;8151;10577
1933;8064;8165;10577
1934;8064;8157;10735
1935;8064;8210;10452
1936;8064;8222;12212
1937;8064;8225;11262
1938;8064;8211;11768
1939;8064;8173;10720
1940;8064;8211;10704
1941;8064;8223;11528
1942;8064;8176;10458
1943;8064;8163;10515
1944;8064;8216;11529
1945;8064;8195;11627
1946;8064;8244;11229
1947;8064;8233;10729
1948;8064;8244;11146
1949;8064;8214;10848
1950;8064;8238;10848
1951;8064;8234;11492
1952;8064;8181;11201
1953;8064;8188;11250
1954;8064;8209;10974
1955;8064;8203;11048
1956;8064;8277;11472
1957;8064;8212;10929
1958;8064;8174;10643
1959;8064;8227;11007
1960;8064;8252;12459
1961;8064;8211;12007
1962;8064;8243;11886
1963;8064;8211;10927
1964;8064;8286;11566
1965;8064;8252;12145
1966;8064;8222;12402
1967;8064;8188;10800
1968;8064;8176;11393
1969;8064;8161;10085
1970;8064;8155;10543
1971;8064;8186;10673
1972;8064;8181;10570
1973;8064;8253;11620
1974;8064;8200;10577
1975;8064;8216;10863
1976;8064;8209;12774
1977;8064;8186;11178
1978;8064;8203;11699
1979;8064;8242;11221
1980;8064;8215;10451
1981;8064;8190;11194
1982;8064;8191;10405
1983;8064;8207;11535
1984;8064;8227;11479
1985;8064;8225;11606
1986;8064;8216;11698
1987;8064;8229;10448
1988;8064;8240;10998
1989;8064;8201;10499
1990;8064;8214;11529
1991;8064;8209;10938
1992;8064;8197;11606
1993;8064;8238;12766
1994;8064;8234;11527
1995;8064;8260;11813
1996;8064;8231;10992
1997;8064;8241;11557
1998;8064;8237;11996
1999;8064;8220;11261
2000;8064;8221;11680
2001;8064;8187;11011
2002;8064;8168;10463
2003;8064;8169;11185
2004;8064;8212;10644
2005;8064;8176;11086
2006;8064;8178;11453
2007;8064;8274;10956
2008;8064;8230;11758
2009;8064;8205;10675
2010;8064;8196;10132
2011;8064;8194;11411
2012;8064;8183;11806
2013;8064;8235;11062
2014;8064;8188;11779
2015;8064;8258;11307
2016;8064;8180;10592
2017;8064;8206;10783
2018;8064;8235;11266
2019;8064;8258;12513
2020;8064;8208;11563
2021;8064;8204;11617
2022;8064;8221;13130
2023;8064;8237;11214
2024;8064;8198;11037
2025;8064;8223;11137
2026;8064;8206;11852
2027;8064;8264;11961
2028;8064;8157;9882
2029;8064;8157;9999
2030;8064;8197;11517
2031;8064;8204;10304
2032;8064;8238;10861
2033;8064;8245;11125
2034;8064;8223;11944
2035;8064;8179;11028
2036;8064;8174;10581
2037;8064;8172;10664
2038;8064;8188;11018
2039;8064;8212;13428
2040;8064;8247;11670
2041;8064;8284;11308
2042;8064;8237;11563
2043;8064;8270;10799
2044;8064;8168;10807
2045;8064;8212;10921
2046;8064;8201;11052
2047;8064;8210;11021
2048;8064;8220;11197
2049;8064;8210;10499
2050;8064;8198;10941
2051;8064;8187;11090
2052;8064;8198;10450
2053;8064;8206;11342
2054;8064;8207;11152
2055;8064;8200;10384
2056;8064;8182;10974
2057;8064;8177;11992
2058;8064;8184;10609
2059;8064;8165;10409
2060;8064;8204;11807
2061;8064;8242;10564
2062;8064;8273;11318
2063;8064;8254;11228
2064;8064;8270;11576
2065;8064;8229;11108
2066;8064;8189;11367
2067;8064;8180;11312
2068;8064;8177;10659
2069;8064;8205;10964
2070;8064;8222;10458
2071;8064;8218;11515
2072;8064;8287;11449
2073;8064;8215;10628
2074;8064;8252;11523
2075;8064;8249;13024
2076;8064;8195;10923
2077;8064;8210;11275
2078;8064;8202;11636
2079;8064;8214;12574
2080;8064;8214;11293
2081;8064;8213;11208
2082;8064;8267;11432
2083;8064;8240;11704
2084;8064;8230;10861
2085;8064;8236;11245
2086;8064;8270;11888
2087;8064;8210;10153
2088;8064;8245;10680
2089;8064;8296;11778
2090;8064;8326;12149
2091;8064;8253;11998
2092;8064;8298;12840
2093;8064;8210;12149
2094;8064;8189;10929
2095;8064;8210;11418
2096;8064;8201;9951
2097;8064;8255;12159
2098;8064;8201;10968
2099;8064;8242;11603
2100;8064;8283;12489
2101;8064;8297;11451
2102;8064;8259;12928
2103;8064;8214;11506
2104;8064;8191;10675
2105;8064;8216;12072
2106;8064;8227;10943
2107;8064;8195;10623
2108;8064;8186;11901
2109;8064;8172;10580
2110;8064;8157;10715
2111;8064;8178;10698
2112;8064;8176;11718
2113;8064;8231;11597
2114;8064;8247;12363
2115;8064;8252;12459
2116;8064;8260;11258
2117;8064;8240;11911
2118;8064;8254;11109
2119;8064;8238;11780
2120;8064;8228;11585
2121;8064;8189;10548
2122;8064;8208;10375
2123;8064;8228;11439
2124;8064;8298;12073
2125;8064;8223;10901
2126;8064;8183;10783
2127;8064;8190;10548
2128;8064;8193;11014
2129;8064;8183;10675
2130;8064;8194;10693
2131;8064;8277;12993
2132;8064;8218;11733
2133;8064;8249;11169
2134;8064;8219;11126
2135;8064;8268;11818
2136;8064;8287;11304
2137;8064;8246;11544
2138;8064;8215;11902
2139;8064;8190;11401
2140;8064;8266;11023
2141;8064;8278;11061
2142;8064;8312;12388
2143;8064;8276;11981
2144;8064;8226;11929
2145;8064;8139;10458
2146;8064;8176;11534
2147;8064;8167;11177
2148;8064;8208;10613
2149;8064;8218;10982
2150;8064;8188;10478
2151;8064;8210;11464
2152;8064;8221;11762
2153;8064;8181;10987
2154;8064;8175;10709
2155;8064;8247;11011
2156;8064;8225;11727
2157;8064;8267;12098
2158;8064;8228;12051
2159;8064;8183;13264
2160;8064;8334;11587
2161;8064;8325;12378
2162;8064;8265;11132
2163;8064;8254;12153
2164;8064;8272;11567
2165;8064;8221;10831
2166;8064;8233;11414
2167;8064;8200;10128
2168;8064;8190;10426
2169;8064;8230;11868
2170;8064;8235;11609
2171;8064;8224;12327
2172;8064;8218;10932
2173;8064;8197;10769
2174;8064;8172;10581
2175;8064;8198;11020
2176;8064;8193;11545
2177;8064;8162;10347
2178;8064;8231;10770
2179;8064;8170;10778
2180;8064;8169;10384
2181;8064;8204;11559
2182;8064;8206;12698
2183;8064;8240;11758
2184;8064;8191;11807
2185;8064;8177;10469
2186;8064;8181;10285
2187;8064;8197;11319
2188;8064;8220;11261
2189;8064;8200;11169
2190;8064;8196;11348
2191;8064;8203;11579
2192;8064;8225;11232
2193;8064;8214;11264
2194;8064;8220;12444
2195;8064;8217;12401
2196;8064;8172;10997
2197;8064;8177;10548
2198;8064;8170;10882
2199;8064;8243;11579
2200;8064;8227;10588
2201;8064;8276;11635
2202;8064;8291;12004
2203;8064;8201;11059
2204;8064;8210;11340
2205;8064;8227;11368
2206;8064;8197;12411
2207;8064;8213;11098
2208;8064;8197;10784
2209;8064;8241;10598
2210;8064;8237;10748
2211;8064;8271;12290
2212;8064;8221;11424
2213;8064;8180;10675
2214;8064;8204;11066
2215;8064;8163;10459
2216;8064;8214;10841
2217;8064;8222;11506
2218;8064;8174;10201
2219;8064;8222;11643
2220;8064;8198;12379
2221;8064;8190;10602
2222;8064;8216;11313
2223;8064;8196;10841
2224;8064;8192;10647
2225;8064;8212;13282
2226;8064;8188;10577
2227;8064;8190;10442
2228;8064;8213;11081
2229;8064;8182;10450
2230;8064;8178;12089
2231;8064;8203;10541
2232;8064;8187;11846
2233;8064;8185;11428
2234;8064;8170;11090
2235;8064;8241;11270
2236;8064;8189;10551
2237;8064;8248;12453
2238;8064;8162;10162
2239;8064;8182;10895
2240;8064;8174;12256
2241;8064;8145;11359
2242;8064;8187;10736
2243;8064;8215;11678
2244;8064;8263;10933
2245;8064;8226;11085
2246;8064;8194;11439
2247;8064;8222;10619
2248;8064;8215;10917
2249;8064;8234;11557
2250;8064;8217;11192
2251;8064;8250;10974
2252;8064;8216;12246
2253;8064;8202;10982
2254;8064;8155;10339
2255;8064;8196;11460
2256;8064;8202;10974
2257;8064;8188;10735
2258;8064;8176;11411
2259;8064;8166;10326
2260;8064;8190;11887
2261;8064;8151;10783
2262;8064;8165;10660
2263;8064;8187;10685
2264;8064;8204;10403
2265;8064;8195;11840
2266;8064;8174;10314
2267;8064;8207;11310
2268;8064;8187;11650
2269;8064;8181;10423
2270;8064;8227;11222
2271;8064;8203;10601
2272;8064;8223;10659
2273;8064;8210;11233
2274;8064;8245;11403
2275;8064;8180;10345
2276;8064;8188;10211
2277;8064;8248;10993
2278;8064;8223;10749
2279;8064;8235;11078
2280;8064;8220;10925
2281;8064;8259;11544
2282;8064;8312;13213
2283;8064;8248;12507
2284;8064;8213;11250
2285;8064;8172;11234
2286;8064;8164;10659
2287;8064;8235;11569
2288;8064;8228;11547
2289;8064;8228;10836
2290;8064;8191;10661
2291;8064;8173;12094
2292;8064;8226;11381
2293;8064;8230;11070
2294;8064;8213;11828
2295;8064;8217;11861
2296;8064;8159;12129
2297;8064;8246;11552
2298;8064;8305;12729
2299;8064;8271;11239
2300;8064;8268;10942
2301;8064;8206;10392
2302;8064;8208;10577
2303;8064;8186;10394
2304;8064;8217;11176
2305;8064;8196;11012
2306;8064;8164;11579
2307;8064;8156;10433
2308;8064;8124;10242
2309;8064;8165;10549
2310;8064;8206;11445
2311;8064;8171;10355
2312;8064;8156;10649
2313;8064;8200;11081
2314;8064;8231;11416
2315;8064;8263;10437
2316;8064;8242;11632
2317;8064;8251;11586
2318;8064;8200;10811
2319;8064;8201;12097
2320;8064;8248;12083
2321;8064;8262;12051
2322;8064;8251;11580
2323;8064;8218;11911
2324;8064;8260;11114
2325;8064;8215;13242
2326;8064;8202;11230
2327;8064;8173;10434
2328;8064;8237;11085
2329;8064;8192;10822
2330;8064;8238;11900
2331;8064;8263;11216
2332;8064;8220;10938
2333;8064;8184;10888
2334;8064;8141;10384
2335;8064;8144;10675
2336;8064;8198;10211
2337;8064;8169;10596
2338;8064;8211;12488
2339;8064;8247;12228
2340;8064;8255;11692
2341;8064;8199;11119
2342;8064;8219;12849
2343;8064;8242;11549
2344;8064;8211;10604
2345;8064;8170;12427
2346;8064;8224;10442
2347;8064;8187;11243
2348;8064;8183;12056
2349;8064;8161;11525
2350;8064;8248;11584
2351;8064;8170;10167
2352;8064;8172;10588
2353;8064;8197;11330
2354;8064;8166;10295
2355;8064;8165;10448
2356;8064;8210;10936
2357;8064;8193;11118
2358;8064;8132;11679
2359;8064;8213;12568
2360;8064;8190;10210
2361;8064;8198;12147
2362;8064;8191;12551
2363;8064;8232;11200
2364;8064;8205;10781
2365;8064;8156;10519
2366;8064;8149;10712
2367;8064;8186;11161
2368;8064;8226;11997
2369;8064;8236;11921
2370;8064;8260;11667
2371;8064;8250;10963
2372;8064;8239;10660
2373;8064;8256;11558
2374;8064;8199;10832
2375;8064;8212;10979
2376;8064;8249;11043
2377;8064;8173;11832
2378;8064;8169;10665
2379;8064;8208;10719
2380;8064;8211;12105
2381;8064;8186;10214
2382;8064;8230;11926
2383;8064;8176;10168
2384;8064;8197;10519
2385;8064;8155;10861
2386;8064;8161;13700
2387;8064;8208;11322
2388;8064;8172;10861
2389;8064;8152;10578
2390;8064;8239;12284
2391;8064;8217;12104
2392;8064;8191;10651
2393;8064;8220;10577
2394;8064;8217;11381
2395;8064;8266;11724
2396;8064;8268;11513
2397;8064;8234;10841
2398;8064;8224;11518
2399;8064;8198;10483
2400;8064;8171;10163
2401;8064;8184;10374
2402;8064;8195;11831
2403;8064;8245;11647
2404;8064;8219;12678
2405;8064;8157;10013
2406;8064;8207;11379
2407;8064;8239;12271
2408;8064;8210;10873
2409;8064;8244;12144
2410;8064;8204;10969
2411;8064;8211;11523
2412;8064;8257;10909
